amount,timestamp,device_id,location,region,account_age_days,transaction_type,velocity_last_1hr,device_change_flag,is_night,is_fraud
161086.34,2025-01-01 01:06:12,93a52da8-f5c7-4576-b15b-e8234cdf1cb1,Entebbe,Central,8,deposit,7,1,1,1
164292.5,2025-05-02 22:50:47,9e42d018-0927-44fc-a8da-c008a56d0a27,Bushenyi,Western,12,transfer,5,0,1,1
131925.99,2025-04-15 20:59:18,b713c05a-e8cb-4a50-8326-6a41483cf6b6,Kasese,Western,8,transfer,5,0,0,1
141036.57,2025-02-22 13:52:45,468af3d9-187f-439c-a019-adcfac94558b,Arua,Northern,16,deposit,5,1,0,1
257710.37,2025-02-05 23:31:47,40109319-240f-4bb0-a19b-df7e5cc273d2,Njeru,Eastern,7,withdrawal,3,1,1,1
133439.17,2025-04-26 03:04:21,f1b54373-3f8d-4d44-9515-6a071b264cdd,Arua,Northern,23,transfer,3,1,1,1
105691.48,2025-05-06 12:28:39,0134dc1c-64fe-463a-a0a3-c2f0f66f99c3,Njeru,Eastern,10,deposit,6,1,0,1
225870.99,2025-02-26 11:07:28,03f598c2-c496-44ea-8d82-aa189470efba,Gulu,Northern,7,transfer,3,1,0,1
295196.62,2025-04-25 23:35:04,1007115d-9f1c-4479-bc37-08cb28e383cb,Fort Portal,Western,8,deposit,4,1,1,1
166242.76,2025-03-16 00:46:01,39a3ef4c-c7e1-440c-9b1e-262b2cff928c,Bushenyi,Western,29,deposit,7,1,1,1
123731.14,2025-04-19 13:50:26,7703b154-b0cd-49c8-9c47-855b1cd190fb,Lira,Northern,5,airtime,10,0,0,1
214077.47,2025-04-26 23:26:56,1cdc5a0c-cc7d-4c95-a5ab-74af592c5118,Kampala,Central,9,transfer,6,1,1,1
281270.84,2025-03-07 16:34:32,3350de5a-d9c6-407a-a2bd-e1b976446b97,Njeru,Eastern,17,airtime,4,1,0,1
256812.36,2025-01-31 19:16:34,d695e893-7de1-4b93-b780-927bb174bff1,Entebbe,Central,19,transfer,3,0,0,1
224503.17,2025-02-06 08:57:58,0478305d-f3fc-4894-9ac6-ccc05b508139,Mukono,Central,10,airtime,8,1,0,1
163011.3,2025-05-20 09:51:34,1e114fd2-8e04-4e0e-8eb0-c717218f0710,Mbale,Eastern,4,airtime,10,1,0,1
208376.03,2025-02-13 23:44:00,122a8463-9a33-429a-8b27-40f78537bfe0,Bushenyi,Western,26,deposit,10,1,1,1
118248.97,2025-02-25 12:48:57,517c6785-96ca-48ab-8912-eb5a28df40d2,Jinja,Eastern,14,airtime,3,1,0,1
235789.08,2025-04-15 09:54:05,e7b3606b-7088-45c0-b813-5b8afdbb3982,Mbale,Eastern,21,transfer,6,1,0,1
245019.2,2025-02-17 07:28:35,16e6ccc3-3e9c-4dac-bb61-6cc90512e673,Tororo,Eastern,14,airtime,6,1,0,1
293006.32,2025-05-13 21:04:28,5b674342-b47e-443c-a267-8345407e77be,Mbale,Eastern,17,deposit,3,1,0,1
152079.47,2025-04-08 15:19:21,77cac25c-46b5-47cb-b7ed-d7b884c5c4e2,Iganga,Eastern,20,transfer,6,1,0,1
103691.28,2025-01-03 08:39:27,deab1f4a-9ecd-4b4a-8b55-2aa14961a903,Lira,Northern,23,airtime,3,1,0,1
209121.69,2025-03-01 06:11:32,3de352fa-12cf-486c-8b83-0b68cf3a5b16,Mbarara,Western,20,airtime,9,0,0,1
241358.1,2025-05-17 11:01:59,e2efe07d-599c-45d6-b25a-41dacc8eaf03,Masaka,Central,25,withdrawal,3,1,0,1
258081.5,2025-01-19 09:34:10,fc8189d5-22c0-4ef9-a3b6-e4c5cc7f8fc6,Kampala,Central,13,transfer,9,0,0,1
138747.79,2025-04-29 05:11:23,37839180-bb36-4f59-b035-882afbe0d7a7,Kasese,Western,13,withdrawal,9,1,1,1
152350.57,2025-05-03 19:13:06,ce670081-dcd5-432e-98f8-6d0e06ddc929,Arua,Northern,10,transfer,9,1,0,1
202518.19,2025-01-06 14:08:15,d600dcda-0e2c-4c5c-b461-e64a2c7d317e,Kabale,Western,27,transfer,6,1,0,1
166120.16,2025-04-14 19:26:01,8588d10c-db1d-4d3d-932c-0ff41b6f64f6,Njeru,Eastern,12,withdrawal,3,1,0,1
272102.3,2025-03-17 06:39:05,ece862d2-7e0f-4518-9b85-8fe2b4e53bec,Hoima,Western,6,airtime,5,0,0,1
194752.03,2025-02-12 00:56:10,a506e0da-0574-4a5f-a3ab-ab7e8cee5ee1,Mukono,Central,6,deposit,4,1,1,1
259915.73,2025-05-15 05:46:35,735e5648-4ace-4f6b-aad5-0e5097d24c00,Njeru,Eastern,25,transfer,6,0,1,1
216123.95,2025-01-10 22:06:59,dc3c987c-4d03-40c0-81ab-f83858ba1216,Iganga,Eastern,10,deposit,9,1,1,1
254618.03,2025-01-16 15:38:13,1a6decf1-46ca-4bee-9efc-86776395fae9,Tororo,Eastern,9,airtime,7,1,0,1
166534.6,2025-04-29 05:24:31,19e9bb89-ebe2-4e6a-a2c2-f1193b233afb,Bushenyi,Western,19,airtime,8,0,1,1
266283.32,2025-02-02 06:41:32,b24e6543-35ee-4434-ae3a-2ebca4ab6374,Kabale,Western,14,airtime,9,0,0,1
154914.46,2025-03-21 04:07:20,abb8c123-a31e-40d2-b419-b5f8cb94961a,Masaka,Central,7,withdrawal,10,1,1,1
209219.76,2025-03-28 04:20:42,bf593bb2-5d6b-4600-b08a-747d44922799,Luwero,Central,7,withdrawal,3,1,1,1
142801.42,2025-01-14 10:22:09,4bea2d95-25c5-48f2-b0ba-8cdc1d7e164d,Lira,Northern,1,deposit,10,0,0,1
195105.3,2025-01-12 06:09:33,c5d58d7b-5598-400f-9588-b4e708dfc3e6,Mukono,Central,22,transfer,6,1,0,1
163635.04,2025-02-24 11:54:52,d6a0e7cd-4165-431b-ac9f-6dc9a8d221ec,Jinja,Eastern,12,transfer,10,1,0,1
153340.69,2025-01-14 05:15:10,90e832a1-30dc-42da-8d38-82a9615d20da,Jinja,Eastern,6,deposit,7,0,1,1
293397.0,2025-04-25 06:41:50,d9f27c41-dac2-451a-bb38-2545e6080dd4,Iganga,Eastern,9,deposit,4,1,0,1
132014.82,2025-01-27 17:42:52,05a95877-1c6b-43bb-a4ad-7508685622fb,Mukono,Central,1,withdrawal,4,1,0,1
257465.17,2025-03-28 17:36:48,625b39fe-b7e9-4bd6-a598-159d0bd7d568,Kampala,Central,10,transfer,9,0,0,1
296832.99,2025-03-09 12:13:33,40040f35-ca3c-41a9-9128-4ac9ef01d989,Kampala,Central,24,transfer,6,0,0,1
103980.3,2025-02-25 17:29:09,6813709c-ec13-4c49-883c-9d115d3c8fb9,Mbale,Eastern,14,airtime,7,0,0,1
239805.48,2025-05-05 06:24:53,ec939f30-d9c0-45a8-a5a7-af15e2448a96,Iganga,Eastern,25,deposit,10,1,0,1
150582.36,2025-03-22 10:19:13,8cb0a7c5-d85b-4af6-859c-a8d7eab3d169,Tororo,Eastern,12,airtime,4,1,0,1
108097.56,2025-04-26 21:21:16,8f5a1d07-8b9f-47bc-b5f0-c9e39f6ab4b3,Entebbe,Central,26,withdrawal,3,1,0,1
180577.92,2025-01-01 17:48:29,edfc0649-db04-4a39-aed6-a52e3f6a1c00,Luwero,Central,4,transfer,7,0,0,1
287043.56,2025-01-23 23:01:27,1767f605-0e03-417c-b36c-3bc40d05f0ee,Masaka,Central,21,withdrawal,3,1,1,1
102353.02,2025-03-31 00:49:21,5f6245bb-9eb2-4fd7-b13b-8ac0e0b6af78,Luwero,Central,27,deposit,7,1,1,1
217577.14,2025-02-25 02:02:59,00d141d5-e989-4edc-a941-416f52bf3f53,Njeru,Eastern,27,airtime,7,0,1,1
200279.3,2025-03-08 07:01:29,e3009c9c-83e8-4b98-b1ef-a60ad9300ec4,Fort Portal,Western,23,deposit,10,0,0,1
274676.83,2025-04-08 21:43:59,666c7297-0f60-48b2-9811-2aa5e4af4469,Gulu,Northern,24,airtime,5,1,0,1
116800.34,2025-05-17 19:27:56,a53ac166-5054-4005-bf3c-e0220da29d5a,Njeru,Eastern,1,airtime,9,1,0,1
236305.21,2025-02-03 21:48:59,4e02d689-24b9-4a84-a004-bea4e29ebfb2,Lira,Northern,18,deposit,10,1,0,1
236021.94,2025-03-16 10:51:05,3c94ad39-a182-4c25-b671-db8985d75f67,Kabale,Western,24,transfer,10,1,0,1
233816.0,2025-02-08 21:26:12,c787aaeb-77d5-4f60-986a-63233bdb18fc,Kasese,Western,30,deposit,10,1,0,1
288466.9,2025-01-02 22:23:40,25a89bd6-9839-431d-bc0d-404dd48e0f79,Soroti,Eastern,12,withdrawal,9,1,1,1
264617.51,2025-03-26 17:11:04,8d50cc7c-1e07-4f00-b678-73becbae2b11,Tororo,Eastern,7,withdrawal,9,1,0,1
108394.55,2025-03-27 09:39:34,5959c800-0a7a-4456-a600-61c75180a389,Hoima,Western,2,deposit,6,1,0,1
194216.57,2025-02-28 06:36:35,7fa6fa11-0799-4975-8c8f-1c49aadf0481,Njeru,Eastern,21,transfer,7,1,0,1
179590.61,2025-02-14 00:50:10,501c8508-1d96-4f33-abf5-34d931e51528,Tororo,Eastern,21,deposit,7,0,1,1
162029.44,2025-04-03 00:18:46,f1c22b8f-2a42-4ba9-8936-86fa856e3240,Kabale,Western,25,deposit,8,1,1,1
190267.35,2025-05-10 03:22:28,509f596a-c4b5-452b-b5fc-f0d7eeccd34a,Mukono,Central,20,airtime,5,0,1,1
176838.84,2025-04-06 17:48:14,e3a01822-1d5c-49d1-9df6-4d3cb2efc22e,Jinja,Eastern,27,withdrawal,8,1,0,1
186466.78,2025-02-16 21:58:27,8687204d-22f9-45a4-a708-30626b4364bb,Arua,Northern,17,transfer,4,1,0,1
295852.37,2025-01-25 00:01:46,026c94d4-85aa-40d5-b2a3-463010a03094,Bushenyi,Western,2,deposit,8,0,1,1
117726.59,2025-02-06 15:40:52,ad9b4c5a-fd06-4a0e-b66e-e96a8aeb0de1,Entebbe,Central,20,airtime,9,1,0,1
284446.17,2025-04-29 19:14:45,0f7f85f2-8553-4495-a205-956eb4a52f68,Kabale,Western,19,withdrawal,6,1,0,1
196047.34,2025-04-22 19:50:54,8af7c75b-34d4-494a-8143-1addde71f550,Soroti,Eastern,15,airtime,10,1,0,1
224748.45,2025-03-12 05:07:59,6653c178-458b-4258-bfe4-4e78b16c2568,Njeru,Eastern,4,withdrawal,9,1,1,1
266036.59,2025-04-11 09:19:49,fe2792a1-10f8-4f64-8517-146321b5979f,Jinja,Eastern,4,airtime,3,0,0,1
172092.61,2025-04-12 08:51:42,1703a8dc-4ff9-4571-bfef-1edf95b93cd8,Arua,Northern,24,transfer,8,0,0,1
186084.38,2025-05-09 11:31:50,6a773a49-1d25-4ad0-b0fb-2869c29cf0c1,Bushenyi,Western,26,transfer,4,1,0,1
181903.7,2025-01-13 08:08:27,9ccceecc-5d73-455d-af8d-95bb26480b9e,Gulu,Northern,2,airtime,4,1,0,1
174946.2,2025-01-06 01:17:43,606decd0-e64b-4a38-8858-f597a574707e,Tororo,Eastern,8,deposit,6,1,1,1
285105.86,2025-02-25 20:22:33,1e2bc4e6-9b6e-4f1e-b230-0701c4043f7a,Bushenyi,Western,14,transfer,3,1,0,1
265785.98,2025-01-18 09:10:37,ea1cf0c5-feb2-49a5-b94c-2204e16f605a,Arua,Northern,17,airtime,8,0,0,1
121800.0,2025-04-13 12:43:50,6c884119-99b0-46d6-a561-1f0279524876,Kampala,Central,6,airtime,10,1,0,1
121624.67,2025-05-05 06:01:47,4e8a9dfa-9e62-48a4-9b63-bdecfa4cc1c4,Kasese,Western,1,withdrawal,3,1,0,1
185573.9,2025-05-05 08:28:58,287d696b-f016-4c9d-998e-eb59f0b1f4b9,Kabale,Western,26,airtime,10,1,0,1
119731.48,2025-01-23 15:46:47,0be1c060-15d2-41af-9e82-d1f794115a7a,Bushenyi,Western,3,airtime,3,1,0,1
223818.62,2025-04-24 08:52:06,704ec027-5531-4abb-ac25-6b8bcca9150e,Lira,Northern,20,airtime,4,1,0,1
128738.32,2025-02-06 16:54:40,beda86bb-1fc6-43ec-94ee-f79d1c6d3ca9,Mukono,Central,21,airtime,3,0,0,1
204474.65,2025-02-26 20:42:56,3d9d285f-9b53-44f7-a9c7-0aa4c593fec8,Hoima,Western,4,withdrawal,6,0,0,1
101443.99,2025-05-09 00:32:53,6bc67335-0a8c-4bd3-993c-845718b9bdf6,Njeru,Eastern,14,transfer,4,1,1,1
163319.27,2025-02-12 17:48:29,bc2f0c51-6ac1-42b2-93e3-865eeae029dd,Luwero,Central,3,transfer,3,1,0,1
235438.14,2025-03-21 18:54:44,a7b2674d-6046-4ce8-af81-dd4c58f8bb77,Kabale,Western,20,deposit,6,0,0,1
196807.79,2025-03-18 00:21:49,1b7fc243-adfa-4f5e-866a-0c45a2dbb578,Bushenyi,Western,30,airtime,3,1,1,1
295653.9,2025-04-27 19:24:41,49a3db99-549a-4d81-9e09-e49bfcd54788,Mbarara,Western,20,transfer,4,1,0,1
274820.76,2025-02-07 23:18:56,68d56746-f6d3-4068-b1b0-c7dcc93d8d0e,Njeru,Eastern,8,deposit,5,1,1,1
171814.16,2025-02-24 01:13:51,23e2cd6b-1a4a-4643-a999-df2d1e01f1a4,Fort Portal,Western,9,airtime,5,0,1,1
109097.31,2025-03-06 21:52:31,40307f53-d1d5-42f2-bded-4137b49fa2bd,Gulu,Northern,19,airtime,3,1,0,1
269125.26,2025-01-06 17:53:59,573632de-b00b-419f-9ddb-82e9f92b8714,Fort Portal,Western,16,withdrawal,10,1,0,1
282246.86,2025-02-22 06:30:09,026fe5aa-3358-4541-8470-2b119d2befaa,Kasese,Western,18,airtime,9,1,0,1
264125.48,2025-05-08 18:06:31,0951ad65-7fbb-4550-9561-fd4ea58d5667,Iganga,Eastern,9,withdrawal,9,1,0,1
125589.99,2025-03-18 12:20:34,d6fe0a03-c621-46c4-b19a-faf65e15e383,Lira,Northern,23,deposit,9,0,0,1
299583.03,2025-05-14 04:51:46,4fe1090d-6b73-4d19-ad65-0a52bfaf25b3,Mbale,Eastern,24,withdrawal,6,0,1,1
151716.84,2025-02-13 14:34:48,55542a70-c6e9-4ce8-bece-67c17b059d59,Mukono,Central,19,airtime,4,1,0,1
244840.98,2025-01-06 17:44:54,6cf79edc-f413-4b69-9df8-f8a190626723,Luwero,Central,22,withdrawal,5,1,0,1
281606.98,2025-01-12 04:52:16,f3d69d25-a4ae-4e12-855c-667432e56101,Bushenyi,Western,14,withdrawal,4,1,1,1
147137.42,2025-01-25 05:55:04,a6d27944-24f7-4fd4-9706-833f16fa386a,Mbarara,Western,22,deposit,6,0,1,1
281651.71,2025-01-01 00:13:20,cf9561b9-129d-4888-8416-b2b8018671a4,Tororo,Eastern,28,deposit,6,1,1,1
161896.32,2025-03-09 00:15:42,1eafce1f-f8b5-45c4-903b-444d63517e1c,Hoima,Western,12,transfer,5,1,1,1
295282.64,2025-05-15 21:21:49,29d61e86-f2ad-4068-82e6-632c52c8d68f,Mbale,Eastern,8,withdrawal,7,0,0,1
156252.0,2025-02-13 19:50:43,0ebdcfad-a00f-4f12-9610-cf01c05faf68,Hoima,Western,20,transfer,4,0,0,1
290687.16,2025-04-13 13:09:10,cb6c9b4b-0446-4229-8a39-f6562b835fc0,Njeru,Eastern,23,transfer,4,1,0,1
110708.93,2025-04-25 11:08:41,d2d537ac-9399-401d-aeb2-e2c3ab6178c7,Mukono,Central,28,withdrawal,7,1,0,1
241854.4,2025-03-09 00:56:00,bf8e990b-8194-42d9-b241-e819da693bb3,Masaka,Central,6,withdrawal,4,1,1,1
206422.23,2025-05-06 04:36:33,2f81a965-61db-4f16-8d20-0aee2ae69c8b,Gulu,Northern,27,deposit,9,1,1,1
195575.42,2025-05-14 07:42:25,2adcf8fd-fc44-4a40-baf2-587ce2fb07bf,Mbarara,Western,13,airtime,4,0,0,1
144698.86,2025-02-16 04:52:37,ce58b432-70b9-4bc2-abd4-0bc8205c90a4,Bushenyi,Western,25,withdrawal,7,1,1,1
241119.16,2025-04-13 08:16:05,8b14f975-cfe4-4502-8b67-18e0a1bd2b50,Entebbe,Central,27,withdrawal,4,1,0,1
138161.9,2025-04-15 17:11:28,67192af4-6062-43dd-9b33-0a1dc1418518,Luwero,Central,30,withdrawal,7,1,0,1
210568.36,2025-03-27 18:02:32,1732ad94-a1f3-40ef-bf3a-9037c6fd45ab,Bushenyi,Western,27,deposit,7,1,0,1
150649.07,2025-05-09 11:56:51,e77383ac-4604-4acf-a2fb-7afef3da6fdf,Hoima,Western,9,airtime,8,1,0,1
291124.28,2025-03-01 07:09:34,7602f00d-5704-4168-85ae-6ef7da7ad1b6,Mukono,Central,1,airtime,3,1,0,1
105726.24,2025-01-07 22:03:18,87d8071f-1543-4a14-8767-2bbc3f0b4865,Mbale,Eastern,23,transfer,7,1,1,1
139945.66,2025-02-20 03:58:22,e58f2338-6cf4-4c7c-bf1e-3efa5d16bceb,Entebbe,Central,20,deposit,8,1,1,1
148462.12,2025-02-27 00:09:38,ef41ad19-e1f0-4e43-9b1c-cd4d803d6927,Gulu,Northern,16,airtime,5,1,1,1
182813.57,2025-02-24 07:46:37,57f560ec-240f-4180-8958-0a59914846e6,Soroti,Eastern,3,airtime,5,1,0,1
146546.05,2025-03-18 07:58:59,2d23792f-6cdb-4413-b030-dab51ec22749,Kampala,Central,10,airtime,10,0,0,1
198269.82,2025-01-26 20:25:49,40297792-2ba8-451c-9b92-376592d955b1,Iganga,Eastern,30,transfer,5,1,0,1
274493.1,2025-04-06 09:12:44,3412bd90-3a2b-48ba-b1cf-580487c649c7,Fort Portal,Western,22,airtime,10,1,0,1
242412.68,2025-02-08 17:27:18,27020df2-7793-4924-864d-f87d56cd34c9,Mukono,Central,20,withdrawal,8,1,0,1
215992.4,2025-04-07 02:14:35,44f99adf-6fff-4f1d-a0c6-33559eb02261,Mbarara,Western,13,airtime,10,1,1,1
117800.64,2025-04-27 09:52:57,bedde761-d29d-4843-bbad-36b83a2b0ee1,Mukono,Central,4,transfer,7,1,0,1
238798.42,2025-01-13 02:47:40,048096cd-e325-41a8-947d-aa66040b9772,Mukono,Central,29,airtime,3,1,1,1
133282.86,2025-03-30 18:31:42,bf8fcb7e-fa6c-4f62-aee8-3a74929123c5,Mukono,Central,5,transfer,9,1,0,1
257273.48,2025-05-12 19:18:15,a8afaa94-2355-424b-80fd-b4ae79ad287b,Mukono,Central,13,deposit,9,1,0,1
150011.35,2025-04-07 06:04:06,0471c1f1-a48d-430d-9f99-7506d1f246f7,Fort Portal,Western,10,deposit,7,0,0,1
183409.75,2025-05-03 15:22:34,680a6f7f-a52e-4ca4-9efa-3fb5c293678d,Mukono,Central,29,transfer,10,1,0,1
170094.04,2025-05-08 05:59:34,4f0d55f4-bc91-43e0-9783-a3f76e250a11,Mbarara,Western,13,airtime,9,1,1,1
271762.78,2025-02-09 00:58:58,945b339b-f871-4c7e-ae92-ce4755a0902c,Luwero,Central,24,transfer,7,1,1,1
125308.89,2025-01-12 02:54:10,3ed7cc9a-d7bd-4154-ac48-cc645ec6e40f,Lira,Northern,29,airtime,10,0,1,1
213128.98,2025-04-12 06:03:08,84b21d37-eebb-4d9c-a4a8-78719e189eb4,Fort Portal,Western,3,deposit,8,1,0,1
128412.32,2025-02-21 02:02:51,b4194534-154c-48c8-baa2-62a795ce50d8,Jinja,Eastern,7,airtime,5,1,1,1
240959.17,2025-04-30 10:20:19,81df7fe5-fbae-4668-93fe-687b4729a2b8,Mukono,Central,27,withdrawal,3,1,0,1
281015.63,2025-03-21 18:32:44,b6c54671-472d-4c46-ba94-443aeadd9e82,Kasese,Western,27,airtime,9,0,0,1
186921.53,2025-01-03 14:17:35,2c4b31a3-c3c6-464b-88d0-0bc9ca5b6d96,Iganga,Eastern,6,withdrawal,8,0,0,1
197618.45,2025-04-04 09:29:05,c2a7bf1d-599f-4d11-bd4b-238ea508a174,Gulu,Northern,11,deposit,3,1,0,1
285484.57,2025-03-19 02:31:26,df55fe2c-e70d-4155-8a28-ec56fadd7621,Arua,Northern,11,deposit,4,1,1,1
204198.28,2025-04-08 21:41:07,052d5d1c-90f1-4457-bdde-196c126f021f,Mbarara,Western,17,airtime,8,0,0,1
197519.69,2025-03-16 07:23:07,efa375fe-f330-4b50-adbf-59b66f3de862,Kampala,Central,11,deposit,7,1,0,1
215665.82,2025-02-19 13:32:45,76a75e56-23c5-4a22-a8d3-a1beaccae6f4,Arua,Northern,5,deposit,4,1,0,1
237845.95,2025-03-16 07:07:42,39b56457-2419-4c3b-9909-d04b7be250a7,Lira,Northern,29,deposit,7,0,0,1
121376.68,2025-03-11 03:13:53,b5835dab-c82c-4ed6-9bc3-4ad7ab158956,Arua,Northern,24,withdrawal,7,0,1,1
264222.11,2025-02-03 19:28:24,79dd7bc9-b7b8-4f25-81f4-03f8bbcab7e7,Lira,Northern,9,withdrawal,10,1,0,1
187101.01,2025-04-29 00:55:50,4130687e-5072-482d-8fcd-e0e57fe8853b,Soroti,Eastern,23,deposit,10,0,1,1
114469.7,2025-03-10 22:45:31,9d3b51aa-1b85-4417-9cb1-da9de8e932aa,Luwero,Central,19,deposit,7,1,1,1
257236.53,2025-04-08 10:11:11,0ac49257-1569-4473-9ead-c21f8f671bb0,Mbale,Eastern,4,withdrawal,9,0,0,1
175389.99,2025-01-14 12:05:46,e1976685-ed0b-4739-9c36-3748aabccd62,Mbale,Eastern,8,withdrawal,6,1,0,1
120073.5,2025-01-18 16:45:28,3a805ef2-2f94-4e7d-a8b7-a93426099dea,Njeru,Eastern,28,withdrawal,4,1,0,1
226755.81,2025-04-01 07:19:02,5c308935-5868-46af-b2c4-e0c836e752f6,Gulu,Northern,26,transfer,5,0,0,1
276026.27,2025-03-31 06:35:42,7f4cf29d-d15e-448a-be93-3ed0cab99a63,Jinja,Eastern,14,airtime,10,1,0,1
277550.7,2025-04-23 08:32:00,be4afb75-5067-41d1-b68b-fb708bba4f6a,Tororo,Eastern,25,transfer,6,1,0,1
291532.69,2025-01-25 23:10:42,26895b8b-713c-4217-9528-0417d120dce8,Masaka,Central,17,transfer,10,0,1,1
273541.09,2025-04-26 17:23:47,a30b2d22-121a-4d87-ad90-ed73b83e08bc,Masaka,Central,28,deposit,9,1,0,1
100428.18,2025-01-27 01:46:45,c768444a-6c71-4d7c-a23c-54eeabe4a4f1,Kabale,Western,17,deposit,6,0,1,1
176048.23,2025-03-20 02:38:45,ae60135b-de75-46e9-a2c2-659ad418c54d,Luwero,Central,27,deposit,8,1,1,1
263708.52,2025-01-30 11:42:28,bca4c124-8c3f-42c8-9bcb-2db53619c17b,Jinja,Eastern,5,airtime,6,1,0,1
173250.6,2025-02-28 16:13:20,344e6f96-bc0f-46b9-a7bc-1193670e4b5a,Lira,Northern,29,transfer,5,1,0,1
220309.7,2025-04-06 23:32:26,393a1106-c8cf-4705-bc0d-19086578ae5e,Hoima,Western,2,deposit,7,1,1,1
221263.39,2025-02-10 18:00:45,6e133735-9969-4bbc-a4da-e119d49e163f,Arua,Northern,18,deposit,10,1,0,1
173005.06,2025-04-25 07:37:36,fa301ee1-d083-472d-aefa-73d426f10a22,Soroti,Eastern,15,transfer,10,1,0,1
280894.79,2025-02-19 10:46:32,95b5d978-6c1d-49e4-9601-dc4217dc3df4,Mukono,Central,23,withdrawal,5,1,0,1
200645.67,2025-04-23 04:20:27,770f497c-2206-4c6c-b8b2-fc46254cd9eb,Luwero,Central,10,airtime,10,1,1,1
192956.84,2025-04-04 21:14:23,a0c51e15-0fb2-4edd-8beb-b65c017d5e59,Mbale,Eastern,2,transfer,8,1,0,1
299502.75,2025-05-03 23:37:41,02d6f6f6-5d12-4439-9603-cc18eaed5ed5,Fort Portal,Western,23,transfer,8,1,1,1
198700.07,2025-04-15 07:13:59,fc2275b2-ccb0-4376-a3fe-5fa753b38de8,Mbarara,Western,12,deposit,9,1,0,1
135679.65,2025-05-19 22:58:27,d4431147-0857-4572-8831-6b969cee8167,Gulu,Northern,16,airtime,4,1,1,1
202613.88,2025-01-23 21:48:21,37516193-b6b1-43e0-b8f0-9c7a6d3595bc,Soroti,Eastern,8,withdrawal,4,1,0,1
262803.35,2025-04-18 17:24:16,ffe3a023-2883-446b-8b5a-fb8fd87022e4,Mukono,Central,3,airtime,7,1,0,1
255372.07,2025-01-19 05:07:52,aeb076d6-980e-4de2-900b-1752e28daffd,Njeru,Eastern,26,transfer,7,1,1,1
257716.35,2025-03-14 17:36:07,4101dba1-8119-4f9e-9faa-1f23300ffa84,Iganga,Eastern,10,airtime,6,1,0,1
241604.76,2025-04-12 12:19:12,1b0f96c3-1c51-427c-b275-b3931a4dec25,Tororo,Eastern,26,transfer,4,0,0,1
150843.57,2025-03-08 16:22:18,56f2c4a8-6de7-4bc7-9853-ec289013d9bd,Masaka,Central,8,deposit,6,0,0,1
272416.82,2025-01-15 13:26:03,bc4820c8-f0b7-405f-9069-0414bcd554bb,Njeru,Eastern,30,transfer,5,1,0,1
278688.69,2025-03-17 12:19:11,c159edcf-830f-4a76-843f-9c97cc4dfe98,Tororo,Eastern,15,withdrawal,4,1,0,1
138830.54,2025-05-21 10:58:26,4ced20eb-0c97-4e5f-bfae-4e33abab0d45,Gulu,Northern,24,deposit,7,1,0,1
126091.13,2025-05-20 13:15:26,b2ff35c5-96d2-48b3-9b92-4b9784abfb2f,Kabale,Western,20,transfer,8,0,0,1
295120.99,2025-01-14 22:44:45,a30ced10-db9f-43a7-9541-fb4fc4d061a5,Bushenyi,Western,23,airtime,9,1,1,1
273664.79,2025-03-11 07:05:35,898ba9e5-4ed0-4f0b-99e7-0195138db2eb,Kasese,Western,17,withdrawal,10,1,0,1
278647.23,2025-01-11 09:28:07,4327c098-e6c8-49bf-b16a-f7654569fd88,Gulu,Northern,23,deposit,4,1,0,1
277275.28,2025-02-18 12:03:15,bbfed520-2347-425d-b12b-1e4d59876ebf,Njeru,Eastern,5,transfer,7,1,0,1
208337.36,2025-01-28 17:27:45,15cc00f1-0bd1-4d15-bbe5-a6158d49e2f8,Entebbe,Central,30,deposit,5,1,0,1
229280.35,2025-01-19 12:33:03,34ace87f-0d0e-439e-8154-66b4dbb2028a,Kabale,Western,19,withdrawal,6,1,0,1
209072.57,2025-04-02 21:51:05,3c2a7246-86d8-4f48-8944-2e2e63b04ce2,Jinja,Eastern,6,deposit,6,0,0,1
110241.27,2025-04-13 17:32:01,82b120aa-ced9-4048-b3af-b56d464a2a6a,Hoima,Western,9,withdrawal,10,1,0,1
249100.62,2025-04-26 09:10:51,da7e1bf0-f218-4bfa-9a0b-8a77079b971d,Iganga,Eastern,7,withdrawal,7,0,0,1
201066.41,2025-05-18 03:43:32,5fc0a981-3909-4463-b3d0-f7d94697e68e,Kasese,Western,7,transfer,10,1,1,1
229541.81,2025-04-19 08:01:41,035ceb52-008a-41e3-80e3-1b817d09d189,Luwero,Central,24,transfer,7,1,0,1
200527.96,2025-01-22 23:43:34,c79d6eda-5e28-4265-a955-60f4685a0b03,Kampala,Central,8,transfer,9,1,1,1
198362.26,2025-05-01 04:52:09,f9c33b0c-1d9f-4991-a94b-8705b0e909f4,Masaka,Central,13,withdrawal,3,1,1,1
134357.82,2025-01-15 19:32:17,bb78db54-3eff-41f5-90ab-38b23b506ac5,Iganga,Eastern,13,deposit,5,0,0,1
155742.74,2025-02-04 12:24:48,1139a6de-2b82-498f-b37a-38a2517ac71d,Bushenyi,Western,28,deposit,4,0,0,1
131770.54,2025-01-03 18:12:05,d8de6af7-f0d4-4dfa-be6e-42b7c13a4d0e,Jinja,Eastern,26,deposit,4,1,0,1
139133.26,2025-01-23 02:58:12,6c8aa5a9-8dff-4632-a00d-caa89c79bec1,Fort Portal,Western,28,transfer,5,1,1,1
